Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
3	16	-3.68732	4.30628	-1	-1	-1
4	16	0.579077	5.4603	-1	-1	-1
4	16	0.729077	5.4603	-1	-1	-1
4	16	0.879077	5.4603	-1	-1	-1
4	16	1.02908	5.4603	-1	-1	-1
4	16	0.579077	5.6103	-1	-1	-1
4	16	0.729077	5.6103	-1	-1	-1
4	16	0.879077	5.6103	-1	-1	-1
4	16	1.02908	5.6103	-1	-1	-1
4	16	0.579077	5.7603	-1	-1	-1
4	16	0.729077	5.7603	-1	-1	-1
4	16	0.879077	5.7603	-1	-1	-1
4	16	1.02908	5.7603	-1	-1	-1
4	16	0.579077	5.9103	-1	-1	-1
4	16	0.729077	5.9103	-1	-1	-1
4	16	0.879077	5.9103	-1	-1	-1
4	16	1.02908	5.9103	-1	-1	-1
5	16	0.997861	-9.00957	-1	-1	-1
5	16	1.14786	-9.00957	-1	-1	-1
5	16	1.29786	-9.00957	-1	-1	-1
5	16	1.44786	-9.00957	-1	-1	-1
5	16	0.997861	-8.85957	-1	-1	-1
5	16	1.14786	-8.85957	-1	-1	-1
5	16	1.29786	-8.85957	-1	-1	-1
5	16	1.44786	-8.85957	-1	-1	-1
5	16	0.997861	-8.70957	-1	-1	-1
5	16	1.14786	-8.70957	-1	-1	-1
5	16	1.29786	-8.70957	-1	-1	-1
5	16	1.44786	-8.70957	-1	-1	-1
5	16	0.997861	-8.55957	-1	-1	-1
5	16	1.14786	-8.55957	-1	-1	-1
5	16	1.29786	-8.55957	-1	-1	-1
5	16	1.44786	-8.55957	-1	-1	-1
6	16	7.13586	-5.12584	-1	-1	-1
6	16	7.28586	-5.12584	-1	-1	-1
6	16	7.43586	-5.12584	-1	-1	-1
6	16	7.58586	-5.12584	-1	-1	-1
6	16	7.13586	-4.97584	-1	-1	-1
6	16	7.28586	-4.97584	-1	-1	-1
6	16	7.43586	-4.97584	-1	-1	-1
6	16	7.58586	-4.97584	-1	-1	-1
6	16	7.13586	-4.82584	-1	-1	-1
6	16	7.28586	-4.82584	-1	-1	-1
6	16	7.43586	-4.82584	-1	-1	-1
6	16	7.58586	-4.82584	-1	-1	-1
6	16	7.13586	-4.67584	-1	-1	-1
6	16	7.28586	-4.67584	-1	-1	-1
6	16	7.43586	-4.67584	-1	-1	-1
6	16	7.58586	-4.67584	-1	-1	-1
7	16	-2.84988	-9.5594	-1	-1	-1
7	16	-2.69988	-9.5594	-1	-1	-1
7	16	-2.54988	-9.5594	-1	-1	-1
7	16	-2.39988	-9.5594	-1	-1	-1
7	16	-2.84988	-9.4094	-1	-1	-1
7	16	-2.69988	-9.4094	-1	-1	-1
7	16	-2.54988	-9.4094	-1	-1	-1
7	16	-2.39988	-9.4094	-1	-1	-1
7	16	-2.84988	-9.2594	-1	-1	-1
7	16	-2.69988	-9.2594	-1	-1	-1
7	16	-2.54988	-9.2594	-1	-1	-1
7	16	-2.39988	-9.2594	-1	-1	-1
7	16	-2.84988	-9.1094	-1	-1	-1
7	16	-2.69988	-9.1094	-1	-1	-1
7	16	-2.54988	-9.1094	-1	-1	-1
7	16	-2.39988	-9.1094	-1	-1	-1
8	16	-7.32635	-6.64867	-1	-1	-1
8	16	-7.17635	-6.64867	-1	-1	-1
8	16	-7.02635	-6.64867	-1	-1	-1
8	16	-6.87635	-6.64867	-1	-1	-1
8	16	-7.32635	-6.49867	-1	-1	-1
8	16	-7.17635	-6.49867	-1	-1	-1
8	16	-7.02635	-6.49867	-1	-1	-1
8	16	-6.87635	-6.49867	-1	-1	-1
8	16	-7.32635	-6.34867	-1	-1	-1
8	16	-7.17635	-6.34867	-1	-1	-1
8	16	-7.02635	-6.34867	-1	-1	-1
8	16	-6.87635	-6.34867	-1	-1	-1
8	16	-7.32635	-6.19867	-1	-1	-1
8	16	-7.17635	-6.19867	-1	-1	-1
8	16	-7.02635	-6.19867	-1	-1	-1
8	16	-6.87635	-6.19867	-1	-1	-1
9	16	-7.72505	3.10947	-1	-1	-1
9	16	-7.57505	3.10947	-1	-1	-1
9	16	-7.42505	3.10947	-1	-1	-1
9	16	-7.27505	3.10947	-1	-1	-1
9	16	-7.72505	3.25947	-1	-1	-1
9	16	-7.57505	3.25947	-1	-1	-1
9	16	-7.42505	3.25947	-1	-1	-1
9	16	-7.27505	3.25947	-1	-1	-1
9	16	-7.72505	3.40947	-1	-1	-1
9	16	-7.57505	3.40947	-1	-1	-1
9	16	-7.42505	3.40947	-1	-1	-1
9	16	-7.27505	3.40947	-1	-1	-1
9	16	-7.72505	3.55947	-1	-1	-1
9	16	-7.57505	3.55947	-1	-1	-1
9	16	-7.42505	3.55947	-1	-1	-1
9	16	-7.27505	3.55947	-1	-1	-1
10	16	-1.13816	9.10632	-1	-1	-1
10	16	-0.988162	9.10632	-1	-1	-1
10	16	-0.838162	9.10632	-1	-1	-1
10	16	-0.688162	9.10632	-1	-1	-1
10	16	-1.13816	9.25632	-1	-1	-1
10	16	-0.988162	9.25632	-1	-1	-1
10	16	-0.838162	9.25632	-1	-1	-1
10	16	-0.688162	9.25632	-1	-1	-1
10	16	-1.13816	9.40632	-1	-1	-1
10	16	-0.988162	9.40632	-1	-1	-1
10	16	-0.838162	9.40632	-1	-1	-1
10	16	-0.688162	9.40632	-1	-1	-1
10	16	-1.13816	9.55632	-1	-1	-1
10	16	-0.988162	9.55632	-1	-1	-1
10	16	-0.838162	9.55632	-1	-1	-1
10	16	-0.688162	9.55632	-1	-1	-1
11	16	-5.70525	-7.64352	-1	-1	-1
11	16	-5.55525	-7.64352	-1	-1	-1
11	16	-5.40525	-7.64352	-1	-1	-1
11	16	-5.25525	-7.64352	-1	-1	-1
11	16	-5.70525	-7.49352	-1	-1	-1
11	16	-5.55525	-7.49352	-1	-1	-1
11	16	-5.40525	-7.49352	-1	-1	-1
11	16	-5.25525	-7.49352	-1	-1	-1
11	16	-5.70525	-7.34352	-1	-1	-1
11	16	-5.55525	-7.34352	-1	-1	-1
11	16	-5.40525	-7.34352	-1	-1	-1
11	16	-5.25525	-7.34352	-1	-1	-1
11	16	-5.70525	-7.19352	-1	-1	-1
11	16	-5.55525	-7.19352	-1	-1	-1
11	16	-5.40525	-7.19352	-1	-1	-1
11	16	-5.25525	-7.19352	-1	-1	-1
12	16	6.51316	-3.75884	-1	-1	-1
12	16	6.66316	-3.75884	-1	-1	-1
12	16	6.81316	-3.75884	-1	-1	-1
12	16	6.96316	-3.75884	-1	-1	-1
12	16	6.51316	-3.60884	-1	-1	-1
12	16	6.66316	-3.60884	-1	-1	-1
12	16	6.81316	-3.60884	-1	-1	-1
12	16	6.96316	-3.60884	-1	-1	-1
12	16	6.51316	-3.45884	-1	-1	-1
12	16	6.66316	-3.45884	-1	-1	-1
12	16	6.81316	-3.45884	-1	-1	-1
12	16	6.96316	-3.45884	-1	-1	-1
12	16	6.51316	-3.30884	-1	-1	-1
12	16	6.66316	-3.30884	-1	-1	-1
12	16	6.81316	-3.30884	-1	-1	-1
12	16	6.96316	-3.30884	-1	-1	-1
13	16	5.1329	7.70655	-1	-1	-1
13	16	5.2829	7.70655	-1	-1	-1
13	16	5.4329	7.70655	-1	-1	-1
13	16	5.5829	7.70655	-1	-1	-1
13	16	5.1329	7.85655	-1	-1	-1
13	16	5.2829	7.85655	-1	-1	-1
13	16	5.4329	7.85655	-1	-1	-1
13	16	5.5829	7.85655	-1	-1	-1
13	16	5.1329	8.00655	-1	-1	-1
13	16	5.2829	8.00655	-1	-1	-1
13	16	5.4329	8.00655	-1	-1	-1
13	16	5.5829	8.00655	-1	-1	-1
13	16	5.1329	8.15655	-1	-1	-1
13	16	5.2829	8.15655	-1	-1	-1
13	16	5.4329	8.15655	-1	-1	-1
13	16	5.5829	8.15655	-1	-1	-1
14	16	5.14754	-3.52366	-1	-1	-1
14	16	5.29754	-3.52366	-1	-1	-1
14	16	5.44754	-3.52366	-1	-1	-1
14	16	5.59754	-3.52366	-1	-1	-1
14	16	5.14754	-3.37366	-1	-1	-1
14	16	5.29754	-3.37366	-1	-1	-1
14	16	5.44754	-3.37366	-1	-1	-1
14	16	5.59754	-3.37366	-1	-1	-1
14	16	5.14754	-3.22366	-1	-1	-1
14	16	5.29754	-3.22366	-1	-1	-1
14	16	5.44754	-3.22366	-1	-1	-1
14	16	5.59754	-3.22366	-1	-1	-1
14	16	5.14754	-3.07366	-1	-1	-1
14	16	5.29754	-3.07366	-1	-1	-1
14	16	5.44754	-3.07366	-1	-1	-1
14	16	5.59754	-3.07366	-1	-1	-1
15	16	-0.532288	6.04572	-1	-1	-1
15	16	-0.382288	6.04572	-1	-1	-1
15	16	-0.232288	6.04572	-1	-1	-1
15	16	-0.0822877	6.04572	-1	-1	-1
15	16	-0.532288	6.19572	-1	-1	-1
15	16	-0.382288	6.19572	-1	-1	-1
15	16	-0.232288	6.19572	-1	-1	-1
15	16	-0.0822877	6.19572	-1	-1	-1
15	16	-0.532288	6.34572	-1	-1	-1
15	16	-0.382288	6.34572	-1	-1	-1
15	16	-0.232288	6.34572	-1	-1	-1
15	16	-0.0822877	6.34572	-1	-1	-1
15	16	-0.532288	6.49572	-1	-1	-1
15	16	-0.382288	6.49572	-1	-1	-1
15	16	-0.232288	6.49572	-1	-1	-1
15	16	-0.0822877	6.49572	-1	-1	-1
0	64	-8.22948	-5.24681	-1	-1	-1
0	64	-8.07948	-5.24681	-1	-1	-1
0	64	-8.22948	-5.09681	-1	-1	-1
0	64	-8.07948	-5.09681	-1	-1	-1
1	64	0.253602	-1.40927	-1	-1	-1
1	64	0.403602	-1.40927	-1	-1	-1
1	64	0.253602	-1.25927	-1	-1	-1
1	64	0.403602	-1.25927	-1	-1	-1
2	64	9.61261	-5.89881	-1	-1	-1
2	64	9.76261	-5.89881	-1	-1	-1
2	64	9.61261	-5.74881	-1	-1	-1
2	64	9.76261	-5.74881	-1	-1	-1
3	64	2.40037	-9.79875	-1	-1	-1
3	64	2.55037	-9.79875	-1	-1	-1
3	64	2.40037	-9.64875	-1	-1	-1
3	64	2.55037	-9.64875	-1	-1	-1
4	64	-9.28335	-8.20482	-1	-1	-1
4	64	-9.13335	-8.20482	-1	-1	-1
4	64	-9.28335	-8.05482	-1	-1	-1
4	64	-9.13335	-8.05482	-1	-1	-1
5	64	0.837784	-2.37272	-1	-1	-1
5	64	0.987784	-2.37272	-1	-1	-1
5	64	0.837784	-2.22272	-1	-1	-1
5	64	0.987784	-2.22272	-1	-1	-1
6	64	2.2513	-0.604864	-1	-1	-1
6	64	2.4013	-0.604864	-1	-1	-1
6	64	2.2513	-0.454864	295	497	-1
6	64	2.4013	-0.454864	-1	-1	-1
7	64	5.34663	6.0443	-1	-1	-1
7	64	5.49663	6.0443	-1	-1	-1
7	64	5.34663	6.1943	-1	-1	-1
7	64	5.49663	6.1943	-1	-1	-1
8	64	8.64882	4.79934	-1	-1	-1
8	64	8.79882	4.79934	-1	-1	-1
8	64	8.64882	4.94934	-1	-1	-1
8	64	8.79882	4.94934	-1	-1	-1
9	64	-9.52309	9.02816	-1	-1	-1
9	64	-9.37309	9.02816	-1	-1	-1
9	64	-9.52309	9.17816	-1	-1	-1
9	64	-9.37309	9.17816	-1	-1	-1
10	64	3.39528	6.87043	-1	-1	-1
10	64	3.54528	6.87043	-1	-1	-1
10	64	3.39528	7.02043	-1	-1	-1
10	64	3.54528	7.02043	-1	-1	-1
11	64	-9.28444	2.78774	-1	-1	-1
11	64	-9.13444	2.78774	-1	-1	-1
11	64	-9.28444	2.93774	-1	-1	-1
11	64	-9.13444	2.93774	-1	-1	-1
12	64	3.04817	-7.68278	-1	-1	-1
12	64	3.19817	-7.68278	-1	-1	-1
12	64	3.04817	-7.53278	-1	-1	-1
12	64	3.19817	-7.53278	-1	-1	-1
13	64	9.62366	7.16405	-1	-1	-1
13	64	9.77366	7.16405	-1	-1	-1
13	64	9.62366	7.31405	-1	-1	-1
13	64	9.77366	7.31405	-1	-1	-1
14	64	-6.45121	-8.04696	-1	-1	-1
14	64	-6.30121	-8.04696	-1	-1	-1
14	64	-6.45121	-7.89696	-1	-1	-1
14	64	-6.30121	-7.89696	-1	-1	-1
15	64	-6.59307	5.80314	-1	-1	-1
15	64	-6.44307	5.80314	-1	-1	-1
15	64	-6.59307	5.95314	-1	-1	-1
15	64	-6.44307	5.95314	-1	-1	-1
16	64	8.25411	-2.96078	-1	-1	-1
16	64	8.40411	-2.96078	-1	-1	-1
16	64	8.25411	-2.81078	-1	-1	-1
16	64	8.40411	-2.81078	-1	-1	-1
17	64	-7.29501	-1.94032	-1	-1	-1
17	64	-7.14501	-1.94032	-1	-1	-1
17	64	-7.29501	-1.79032	-1	-1	-1
17	64	-7.14501	-1.79032	-1	-1	-1
18	64	2.10483	7.73851	-1	-1	-1
18	64	2.25483	7.73851	-1	-1	-1
18	64	2.10483	7.88851	-1	-1	-1
18	64	2.25483	7.88851	-1	-1	-1
19	64	5.59112	-0.966339	-1	-1	-1
19	64	5.74112	-0.966339	-1	-1	-1
19	64	5.59112	-0.816339	-1	-1	-1
19	64	5.74112	-0.816339	-1	-1	-1
20	64	4.18448	1.44805	-1	-1	-1
20	64	4.33448	1.44805	-1	-1	-1
20	64	4.18448	1.59805	-1	-1	-1
20	64	4.33448	1.59805	-1	-1	-1
21	64	-1.39664	1.92964	1432	1570	-1
21	64	-1.24664	1.92964	-1	-1	-1
21	64	-1.39664	2.07964	-1	-1	-1
21	64	-1.24664	2.07964	-1	-1	-1
22	64	-6.9792	0.342474	-1	-1	-1
22	64	-6.8292	0.342474	-1	-1	-1
22	64	-6.9792	0.492474	-1	-1	-1
22	64	-6.8292	0.492474	-1	-1	-1
23	64	-2.3299	6.29963	-1	-1	-1
23	64	-2.1799	6.29963	-1	-1	-1
23	64	-2.3299	6.44963	-1	-1	-1
23	64	-2.1799	6.44963	-1	-1	-1
24	64	-5.32563	-9.6873	-1	-1	-1
24	64	-5.17563	-9.6873	-1	-1	-1
24	64	-5.32563	-9.5373	-1	-1	-1
24	64	-5.17563	-9.5373	-1	-1	-1
25	64	-6.24183	-9.0644	-1	-1	-1
25	64	-6.09183	-9.0644	-1	-1	-1
25	64	-6.24183	-8.9144	-1	-1	-1
25	64	-6.09183	-8.9144	-1	-1	-1
26	64	4.46145	4.1167	-1	-1	-1
26	64	4.61145	4.1167	-1	-1	-1
26	64	4.46145	4.2667	-1	-1	-1
26	64	4.61145	4.2667	-1	-1	-1
27	64	8.62924	5.84178	-1	-1	-1
27	64	8.77924	5.84178	-1	-1	-1
27	64	8.62924	5.99178	-1	-1	-1
27	64	8.77924	5.99178	-1	-1	-1
28	64	4.17185	6.42019	-1	-1	-1
28	64	4.32185	6.42019	-1	-1	-1
28	64	4.17185	6.57019	-1	-1	-1
28	64	4.32185	6.57019	-1	-1	-1
29	64	4.4434	-9.28415	-1	-1	-1
29	64	4.5934	-9.28415	-1	-1	-1
29	64	4.4434	-9.13415	-1	-1	-1
29	64	4.5934	-9.13415	-1	-1	-1
30	64	8.71318	-2.50113	-1	-1	-1
30	64	8.86318	-2.50113	-1	-1	-1
30	64	8.71318	-2.35113	-1	-1	-1
30	64	8.86318	-2.35113	-1	-1	-1
31	64	8.39955	-6.89418	-1	-1	-1
31	64	8.54955	-6.89418	-1	-1	-1
31	64	8.39955	-6.74418	-1	-1	-1
31	64	8.54955	-6.74418	-1	-1	-1
32	64	-1.29713	-6.77565	-1	-1	-1
32	64	-1.14713	-6.77565	-1	-1	-1
32	64	-1.29713	-6.62565	-1	-1	-1
32	64	-1.14713	-6.62565	-1	-1	-1
33	64	2.53925	3.85758	-1	-1	-1
33	64	2.68925	3.85758	-1	-1	-1
33	64	2.53925	4.00758	-1	-1	-1
33	64	2.68925	4.00758	-1	-1	-1
34	64	-4.78848	-1.09246	-1	-1	-1
34	64	-4.63848	-1.09246	-1	-1	-1
34	64	-4.78848	-0.942456	-1	-1	-1
34	64	-4.63848	-0.942456	-1	-1	-1
35	64	-7.9228	-6.90255	-1	-1	-1
35	64	-7.7728	-6.90255	-1	-1	-1
35	64	-7.9228	-6.75255	-1	-1	-1
35	64	-7.7728	-6.75255	-1	-1	-1
36	64	-4.50486	8.17125	-1	-1	-1
36	64	-4.35486	8.17125	-1	-1	-1
36	64	-4.50486	8.32125	-1	-1	-1
36	64	-4.35486	8.32125	-1	-1	-1
37	64	7.36569	-1.56	-1	-1	-1
37	64	7.51569	-1.56	-1	-1	-1
37	64	7.36569	-1.41	-1	-1	-1
37	64	7.51569	-1.41	-1	-1	-1
38	64	-2.51344	5.57354	-1	-1	-1
38	64	-2.36344	5.57354	-1	-1	-1
38	64	-2.51344	5.72354	-1	-1	-1
38	64	-2.36344	5.72354	-1	-1	-1
39	64	0.35035	8.65807	-1	-1	-1
39	64	0.50035	8.65807	-1	-1	-1
39	64	0.35035	8.80807	-1	-1	-1
39	64	0.50035	8.80807	-1	-1	-1
40	64	-1.37378	-7.25497	-1	-1	-1
40	64	-1.22378	-7.25497	-1	-1	-1
40	64	-1.37378	-7.10497	-1	-1	-1
40	64	-1.22378	-7.10497	-1	-1	-1
41	64	2.94817	-4.17974	-1	-1	-1
41	64	3.09817	-4.17974	-1	-1	-1
41	64	2.94817	-4.02974	-1	-1	-1
41	64	3.09817	-4.02974	-1	-1	-1
42	64	-8.90232	3.65797	-1	-1	-1
42	64	-8.75232	3.65797	-1	-1	-1
42	64	-8.90232	3.80797	-1	-1	-1
42	64	-8.75232	3.80797	-1	-1	-1
43	64	-5.99385	0.609173	-1	-1	-1
43	64	-5.84385	0.609173	-1	-1	-1
43	64	-5.99385	0.759173	-1	-1	-1
43	64	-5.84385	0.759173	-1	-1	-1
44	64	9.41927	-9.33295	-1	-1	-1
44	64	9.56927	-9.33295	-1	-1	-1
44	64	9.41927	-9.18295	-1	-1	-1
44	64	9.56927	-9.18295	-1	-1	-1
45	64	-8.62395	-8.87554	-1	-1	-1
45	64	-8.47395	-8.87554	-1	-1	-1
45	64	-8.62395	-8.72554	-1	-1	-1
45	64	-8.47395	-8.72554	-1	-1	-1
46	64	-6.09472	7.09671	-1	-1	-1
46	64	-5.94472	7.09671	-1	-1	-1
46	64	-6.09472	7.24671	-1	-1	-1
46	64	-5.94472	7.24671	-1	-1	-1
47	64	6.86486	1.34518	-1	-1	-1
47	64	7.01486	1.34518	-1	-1	-1
47	64	6.86486	1.49518	-1	-1	-1
47	64	7.01486	1.49518	-1	-1	-1
48	64	4.60885	2.4992	-1	-1	-1
48	64	4.75885	2.4992	-1	-1	-1
48	64	4.60885	2.6492	-1	-1	-1
48	64	4.75885	2.6492	-1	-1	-1
49	64	-2.97823	1.12535	-1	-1	-1
49	64	-2.82823	1.12535	-1	-1	-1
49	64	-2.97823	1.27535	-1	-1	-1
49	64	-2.82823	1.27535	-1	-1	-1
50	64	3.43981	5.5664	-1	-1	-1
50	64	3.58981	5.5664	-1	-1	-1
50	64	3.43981	5.7164	-1	-1	-1
50	64	3.58981	5.7164	-1	-1	-1
51	64	-2.06359	2.94592	-1	-1	-1
51	64	-1.91359	2.94592	-1	-1	-1
51	64	-2.06359	3.09592	-1	-1	-1
51	64	-1.91359	3.09592	-1	-1	-1
52	64	-8.83589	-2.64847	-1	-1	-1
52	64	-8.68589	-2.64847	-1	-1	-1
52	64	-8.83589	-2.49847	-1	-1	-1
52	64	-8.68589	-2.49847	-1	-1	-1
53	64	1.86611	-9.72841	-1	-1	-1
53	64	2.01611	-9.72841	-1	-1	-1
53	64	1.86611	-9.57841	-1	-1	-1
53	64	2.01611	-9.57841	-1	-1	-1
54	64	1.15989	1.98383	-1	-1	-1
54	64	1.30989	1.98383	-1	-1	-1
54	64	1.15989	2.13383	-1	-1	-1
54	64	1.30989	2.13383	-1	-1	-1
55	64	-4.09747	7.66157	-1	-1	-1
55	64	-3.94747	7.66157	-1	-1	-1
55	64	-4.09747	7.81157	-1	-1	-1
55	64	-3.94747	7.81157	-1	-1	-1
56	64	7.89865	-4.20434	-1	-1	-1
56	64	8.04865	-4.20434	-1	-1	-1
56	64	7.89865	-4.05434	-1	-1	-1
56	64	8.04865	-4.05434	-1	-1	-1
57	64	8.54155	-5.92165	-1	-1	-1
57	64	8.69155	-5.92165	-1	-1	-1
57	64	8.54155	-5.77165	-1	-1	-1
57	64	8.69155	-5.77165	-1	-1	-1
58	64	-6.53596	6.42147	-1	-1	-1
58	64	-6.38596	6.42147	-1	-1	-1
58	64	-6.53596	6.57147	-1	-1	-1
58	64	-6.38596	6.57147	-1	-1	-1
59	64	6.50932	-9.77106	-1	-1	-1
59	64	6.65932	-9.77106	-1	-1	-1
59	64	6.50932	-9.62106	-1	-1	-1
59	64	6.65932	-9.62106	-1	-1	-1
60	64	4.32133	-3.46452	-1	-1	-1
60	64	4.47133	-3.46452	-1	-1	-1
60	64	4.32133	-3.31452	-1	-1	-1
60	64	4.47133	-3.31452	-1	-1	-1
61	64	-8.10946	-9.17292	-1	-1	-1
61	64	-7.95946	-9.17292	-1	-1	-1
61	64	-8.10946	-9.02292	-1	-1	-1
61	64	-7.95946	-9.02292	-1	-1	-1
62	64	5.12366	4.91575	-1	-1	-1
62	64	5.27366	4.91575	-1	-1	-1
62	64	5.12366	5.06575	-1	-1	-1
62	64	5.27366	5.06575	-1	-1	-1
63	64	0.440513	0.722448	-1	-1	-1
63	64	0.590513	0.722448	1331	1388	-1
63	64	0.440513	0.872448	-1	-1	-1
63	64	0.590513	0.872448	-1	-1	-1
0	256	5.28599	-6.52204	-1	-1	-1
1	256	-2.12996	6.0541	-1	-1	-1
2	256	-3.82395	8.98733	-1	-1	-1
3	256	-5.09555	6.94265	-1	-1	-1
4	256	9.64378	0.0715794	-1	-1	-1
5	256	1.73924	7.54164	-1	-1	-1
6	256	-7.06851	5.92112	-1	-1	-1
7	256	-7.71826	2.98723	-1	-1	-1
8	256	3.98015	8.42127	-1	-1	-1
9	256	5.55662	8.65311	-1	-1	-1
10	256	-9.47857	9.38246	-1	-1	-1
11	256	9.1648	-9.52076	-1	-1	-1
12	256	-2.09601	-5.01948	-1	-1	-1
13	256	4.23626	-5.43378	-1	-1	-1
14	256	7.77817	5.67178	-1	-1	-1
15	256	3.33886	2.20039	-1	-1	-1
16	256	3.12366	-0.0370317	-1	-1	-1
17	256	0.754158	3.37934	-1	-1	-1
18	256	9.10995	2.46312	-1	-1	-1
19	256	8.93351	6.36721	-1	-1	-1
20	256	6.13281	7.85474	-1	-1	-1
21	256	-2.09622	3.83125	-1	-1	-1
22	256	-4.99233	-9.38708	-1	-1	-1
23	256	7.07107	-4.03812	-1	-1	-1
24	256	0.423405	2.14563	-1	-1	-1
25	256	-5.49415	0.616297	-1	-1	-1
26	256	-3.66115	-9.33309	-1	-1	-1
27	256	0.326586	-1.54349	-1	-1	-1
28	256	-2.20313	-2.78894	-1	-1	-1
29	256	-8.97904	-0.10154	-1	-1	-1
30	256	-4.11498	-2.22049	-1	-1	-1
31	256	-7.50365	8.25535	-1	-1	-1
32	256	2.0618	5.60061	-1	-1	-1
33	256	-6.66149	4.62076	-1	-1	-1
34	256	9.78255	-7.62803	-1	-1	-1
35	256	8.5838	2.1207	-1	-1	-1
36	256	-6.69354	3.92536	-1	-1	-1
37	256	9.67504	3.29981	-1	-1	-1
38	256	2.67328	4.4295	-1	-1	-1
39	256	3.91151	2.19804	-1	-1	-1
40	256	-3.297	8.77478	-1	-1	-1
41	256	-1.74841	9.70752	-1	-1	-1
42	256	3.85731	-9.25121	-1	-1	-1
43	256	-4.48821	-3.51273	-1	-1	-1
44	256	-7.14102	-6.90433	-1	-1	-1
45	256	5.70931	-2.86619	-1	-1	-1
46	256	-4.15082	1.61098	-1	-1	-1
47	256	9.15606	-8.83197	-1	-1	-1
48	256	5.69079	-2.96656	-1	-1	-1
49	256	6.37744	-2.87519	-1	-1	-1
50	256	-5.49101	-0.254799	-1	-1	-1
51	256	2.84355	7.49636	-1	-1	-1
52	256	0.756783	-5.49604	-1	-1	-1
53	256	-0.176143	-0.52654	3	23	-1
54	256	-6.28439	8.00633	-1	-1	-1
55	256	3.20607	5.77525	-1	-1	-1
56	256	-6.53216	-8.29027	-1	-1	-1
57	256	2.48988	-3.07884	-1	-1	-1
58	256	7.28017	3.65202	-1	-1	-1
59	256	9.82532	8.92831	-1	-1	-1
60	256	8.94313	5.53923	-1	-1	-1
61	256	0.998396	-9.20017	-1	-1	-1
62	256	-7.88516	9.41545	-1	-1	-1
63	256	-1.12285	0.389463	-1	-1	-1
64	256	2.07031	-3.76479	-1	-1	-1
65	256	-9.61876	6.75066	-1	-1	-1
66	256	-8.20066	-0.964566	-1	-1	-1
67	256	1.39727	0.556373	-1	-1	-1
68	256	-3.50167	7.81065	-1	-1	-1
69	256	8.92408	-3.25134	-1	-1	-1
70	256	-9.14405	-6.00222	-1	-1	-1
71	256	8.99865	-6.38124	-1	-1	-1
72	256	-8.8309	-8.05517	-1	-1	-1
73	256	-3.65122	-1.65109	-1	-1	-1
74	256	4.40919	-8.64114	-1	-1	-1
75	256	3.79835	-1.22889	-1	-1	-1
76	256	-1.28644	-4.95729	-1	-1	-1
77	256	-3.6201	6.01863	-1	-1	-1
78	256	2.95354	-0.280123	-1	-1	-1
79	256	2.20325	0.868824	-1	-1	-1
80	256	2.89385	5.61041	-1	-1	-1
81	256	-4.95662	-1.68043	-1	-1	-1
82	256	-4.9529	3.64767	-1	-1	-1
83	256	4.12272	7.05945	-1	-1	-1
84	256	-8.29013	-9.08235	-1	-1	-1
85	256	-6.99841	-7.01324	-1	-1	-1
86	256	-3.4479	-1.43929	-1	-1	-1
87	256	0.657325	6.46763	-1	-1	-1
88	256	-5.03182	-3.03181	596	-1	-1
89	256	-3.36822	-8.80368	-1	-1	-1
90	256	2.90608	-6.13953	-1	-1	-1
91	256	6.30565	4.3245	-1	-1	-1
92	256	1.53544	9.26056	-1	-1	-1
93	256	-9.25612	-0.317513	-1	-1	-1
94	256	2.23279	-7.83969	-1	-1	-1
95	256	-7.92625	3.87076	-1	-1	-1
96	256	-1.35689	-2.00542	-1	-1	-1
97	256	4.94291	2.50311	-1	-1	-1
98	256	-4.04603	-0.249865	-1	-1	-1
99	256	8.15511	0.322846	-1	-1	-1
100	256	-1.8785	7.75299	-1	-1	-1
101	256	-4.0993	1.81245	-1	-1	-1
102	256	-8.46618	-5.96644	-1	-1	-1
103	256	7.86942	-5.57549	-1	-1	-1
104	256	6.96807	-1.18275	-1	-1	-1
105	256	2.09874	-2.2618	-1	-1	-1
106	256	-3.46945	7.54071	-1	-1	-1
107	256	-4.47096	-5.63093	-1	-1	-1
108	256	8.93338	-1.59661	-1	-1	-1
109	256	-5.0751	-6.49376	-1	-1	-1
110	256	5.37632	-8.09237	-1	-1	-1
111	256	-3.5225	3.43432	-1	-1	-1
112	256	-0.74057	1.8031	-1	-1	-1
113	256	-2.47428	-7.37159	-1	-1	-1
114	256	3.7105	7.22717	-1	-1	-1
115	256	-1.45739	9.74179	-1	-1	-1
116	256	5.84529	5.21367	-1	-1	-1
117	256	4.84016	-7.0082	-1	-1	-1
118	256	-8.44528	8.6893	-1	-1	-1
119	256	1.87736	-6.05703	-1	-1	-1
120	256	-8.7937	-6.40064	-1	-1	-1
121	256	3.07376	1.726	-1	-1	-1
122	256	1.45954	5.76668	-1	-1	-1
123	256	-9.26022	3.71902	-1	-1	-1
124	256	3.54954	5.40404	-1	-1	-1
125	256	-1.28224	1.82274	1791	1834	-1
126	256	9.59136	9.08275	-1	-1	-1
127	256	-4.29201	1.26286	-1	-1	-1
128	256	4.38033	-7.38777	-1	-1	-1
129	256	7.53591	-1.13544	-1	-1	-1
130	256	-7.40723	-1.27018	-1	-1	-1
131	256	4.92967	-5.02772	-1	-1	-1
